timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1592058173499,260,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,1197,428,20,20,http://localhost:8081/issues.json,260,0,0
1592058173545,228,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-17,,true,,511,246,20,20,http://localhost:8081/issues/566.json,0,0,0
1592058173580,195,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,1185,163,20,20,http://localhost:8081/issues/571.json,195,0,0
1592058173529,255,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-10,,true,,511,246,20,20,http://localhost:8081/issues/564.json,0,0,0
1592058173584,217,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,1197,428,20,20,http://localhost:8081/issues.json,217,0,0
1592058173591,214,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,1185,163,20,20,http://localhost:8081/issues/572.json,214,0,0
1592058173619,191,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,1185,163,20,20,http://localhost:8081/issues/573.json,191,0,0
1592058173628,189,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-16,text,true,,1185,163,20,20,http://localhost:8081/issues/574.json,189,0,0
1592058173614,219,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-18,text,true,,1197,428,20,20,http://localhost:8081/issues.json,219,0,0
1592058173643,188,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-14,,true,,511,246,20,20,http://localhost:8081/issues/567.json,0,0,0
1592058173705,159,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-7,,true,,928,354,20,20,http://localhost:8081/issues/569.json,0,0,0
1592058173653,224,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-15,text,true,,1185,163,20,20,http://localhost:8081/issues/575.json,224,0,0
1592058173706,171,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-19,text,true,,1197,428,20,20,http://localhost:8081/issues.json,171,0,0
1592058173684,209,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,13160,159,20,20,http://localhost:8081/issues.json,209,0,1
1592058173721,187,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-5,,true,,511,246,20,20,http://localhost:8081/issues/568.json,0,0,0
1592058173740,176,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-8,,true,,928,354,20,20,http://localhost:8081/issues/570.json,0,0,0
1592058173698,230,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,13160,159,20,20,http://localhost:8081/issues.json,230,0,1
1592058173759,189,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,1185,163,20,20,http://localhost:8081/issues/576.json,189,0,0
1592058173752,210,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,1197,428,20,20,http://localhost:8081/issues.json,210,0,0
1592058173728,258,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-20,text,true,,13172,159,20,20,http://localhost:8081/issues.json,258,0,0
1592058173775,219,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-2,,true,,928,354,20,20,http://localhost:8081/issues/571.json,0,0,0
1592058173801,218,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,1185,163,20,20,http://localhost:8081/issues/577.json,218,0,0
1592058173805,233,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-9,,true,,928,354,20,20,http://localhost:8081/issues/572.json,0,0,0
1592058173784,256,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,13159,159,20,20,http://localhost:8081/issues.json,256,0,0
1592058173773,292,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-17,text,true,,13159,159,20,20,http://localhost:8081/issues.json,292,0,0
1592058173817,267,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-16,,true,,928,354,20,20,http://localhost:8081/issues/574.json,0,0,0
1592058173810,301,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-1,,true,,928,354,20,20,http://localhost:8081/issues/573.json,0,0,0
1592058173865,252,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-7,,true,,511,246,20,20,http://localhost:8081/issues/569.json,0,0,0
1592058173842,289,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-18,text,true,,1185,163,20,20,http://localhost:8081/issues/578.json,289,0,0
1592058173842,293,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,13183,159,20,20,http://localhost:8081/issues.json,293,0,0
1592058173741,405,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13147,159,20,20,http://localhost:8081/issues.json,405,0,0
1592058173878,297,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-15,,true,,928,354,20,20,http://localhost:8081/issues/575.json,0,0,0
1592058173916,260,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-8,,true,,511,246,20,20,http://localhost:8081/issues/570.json,0,0,0
1592058173928,267,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,1197,428,20,20,http://localhost:8081/issues.json,267,0,0
1592058173893,310,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,1197,428,20,20,http://localhost:8081/issues.json,310,0,0
1592058173878,332,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-19,text,true,,1185,163,20,20,http://localhost:8081/issues/579.json,332,0,0
1592058173962,262,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,1185,163,20,20,http://localhost:8081/issues/580.json,262,0,0
1592058173908,318,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,13220,159,20,20,http://localhost:8081/issues.json,318,0,0
1592058174019,231,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-11,,true,,928,354,20,20,http://localhost:8081/issues/577.json,0,0,0
1592058173949,319,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-3,,true,,928,354,20,20,http://localhost:8081/issues/576.json,0,0,0
1592058174040,229,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,1197,428,20,20,http://localhost:8081/issues.json,229,0,0
1592058173986,286,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-20,text,true,,1197,428,20,20,http://localhost:8081/issues.json,286,0,0
1592058174039,248,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-9,,true,,511,246,20,20,http://localhost:8081/issues/572.json,0,0,0
1592058173994,319,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-2,,true,,511,246,20,20,http://localhost:8081/issues/571.json,0,0,0
1592058174111,228,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-1,,true,,511,246,20,20,http://localhost:8081/issues/573.json,0,0,0
1592058174084,257,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-16,,true,,511,246,20,20,http://localhost:8081/issues/574.json,0,0,0
1592058174131,207,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-18,,true,,928,354,20,20,http://localhost:8081/issues/578.json,0,0,0
1592058174065,262,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-17,text,true,,1197,428,20,20,http://localhost:8081/issues.json,262,0,0
1592058174135,240,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,1197,428,20,20,http://localhost:8081/issues.json,240,0,0
1592058174117,278,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,13183,159,20,20,http://localhost:8081/issues.json,278,0,1
1592058174175,227,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-15,,true,,511,246,20,20,http://localhost:8081/issues/575.json,0,0,0
1592058174195,207,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,1185,163,20,20,http://localhost:8081/issues/581.json,207,0,0
1592058174147,267,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,1197,428,20,20,http://localhost:8081/issues.json,267,0,0
1592058174203,228,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,1185,163,20,20,http://localhost:8081/issues/582.json,228,0,0
1592058174177,258,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,13171,159,20,20,http://localhost:8081/issues.json,258,0,0
1592058174210,234,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-19,,true,,928,354,20,20,http://localhost:8081/issues/579.json,0,0,0
1592058174224,229,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-12,,true,,928,354,20,20,http://localhost:8081/issues/580.json,0,0,0
1592058174227,227,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,1197,428,20,20,http://localhost:8081/issues.json,227,0,0
1592058174268,204,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-3,,true,,511,246,20,20,http://localhost:8081/issues/576.json,0,0,0
1592058174251,233,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-11,,true,,511,246,20,20,http://localhost:8081/issues/577.json,0,0,0
1592058174270,218,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,1185,163,20,20,http://localhost:8081/issues/584.json,218,0,0
1592058174343,174,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-17,text,true,,1185,163,20,20,http://localhost:8081/issues/585.json,174,0,0
1592058174343,179,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-18,,true,,511,246,20,20,http://localhost:8081/issues/578.json,0,0,0
1592058174272,270,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-20,text,true,,1185,163,20,20,http://localhost:8081/issues/583.json,270,0,0
1592058174375,185,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,1185,163,20,20,http://localhost:8081/issues/586.json,185,0,0
1592058174287,285,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,13184,159,20,20,http://localhost:8081/issues.json,285,0,1
1592058174313,264,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13184,159,20,20,http://localhost:8081/issues.json,264,0,1
1592058174343,246,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-16,text,true,,13197,159,20,20,http://localhost:8081/issues.json,246,0,0
1592058174395,199,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,1197,428,20,20,http://localhost:8081/issues.json,199,0,0
1592058174343,263,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13197,159,20,20,http://localhost:8081/issues.json,263,0,0
1592058174414,206,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,1185,163,20,20,http://localhost:8081/issues/587.json,206,0,0
1592058174402,222,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-6,,true,,928,354,20,20,http://localhost:8081/issues/581.json,0,0,0
1592058174444,195,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-19,,true,,511,246,20,20,http://localhost:8081/issues/579.json,0,0,0
1592058174431,227,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-13,,true,,928,354,20,20,http://localhost:8081/issues/582.json,0,0,0
1592058174453,207,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-12,,true,,511,246,20,20,http://localhost:8081/issues/580.json,0,0,0
1592058174437,237,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,1197,428,20,20,http://localhost:8081/issues.json,237,0,0
1592058174403,282,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-15,text,true,,13172,159,20,20,http://localhost:8081/issues.json,282,0,0
1592058174488,219,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-10,,true,,928,354,20,20,http://localhost:8081/issues/584.json,0,0,0
1592058174455,265,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,1185,163,20,20,http://localhost:8081/issues/588.json,265,0,0
1592058174472,263,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13197,159,20,20,http://localhost:8081/issues.json,263,0,1
1592058174517,220,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-17,,true,,928,354,20,20,http://localhost:8081/issues/585.json,0,0,0
1592058174522,244,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-18,text,true,,13209,159,20,20,http://localhost:8081/issues.json,244,0,1
1592058174560,220,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-14,,true,,928,354,20,20,http://localhost:8081/issues/586.json,0,0,0
1592058174572,213,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,1197,428,20,20,http://localhost:8081/issues.json,213,0,0
1592058174542,265,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-20,,true,,928,354,20,20,http://localhost:8081/issues/583.json,0,0,0
1592058174589,221,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-16,text,true,,1197,428,20,20,http://localhost:8081/issues.json,221,0,0
1592058174577,237,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,1197,428,20,20,http://localhost:8081/issues.json,237,0,0
1592058174594,245,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,1185,163,20,20,http://localhost:8081/issues/589.json,245,0,0
1592058174607,256,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,1197,428,20,20,http://localhost:8081/issues.json,256,0,0
1592058174624,242,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-6,,true,,511,246,20,20,http://localhost:8081/issues/581.json,0,0,0
1592058174658,221,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-13,,true,,511,246,20,20,http://localhost:8081/issues/582.json,0,0,0
1592058174484,405,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,13221,159,20,20,http://localhost:8081/issues.json,405,0,1
1592058174620,272,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-4,,true,,928,354,20,20,http://localhost:8081/issues/587.json,0,0,0
1592058174675,226,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,1185,163,20,20,http://localhost:8081/issues/590.json,226,0,0
1592058174640,287,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-19,text,true,,13158,159,20,20,http://localhost:8081/issues.json,287,0,0
1592058174707,226,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-10,,true,,511,246,20,20,http://localhost:8081/issues/584.json,0,0,0
1592058174685,258,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-15,text,true,,1197,428,20,20,http://localhost:8081/issues.json,258,0,0
1592058174735,226,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,1197,428,20,20,http://localhost:8081/issues.json,226,0,0
1592058174737,235,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-17,,true,,511,246,20,20,http://localhost:8081/issues/585.json,0,0,0
1592058174766,218,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-18,text,true,,1197,428,20,20,http://localhost:8081/issues.json,218,0,0
1592058174780,221,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-14,,true,,511,246,20,20,http://localhost:8081/issues/586.json,0,0,0
1592058174720,288,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-5,,true,,928,354,20,20,http://localhost:8081/issues/588.json,0,0,0
1592058174661,350,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,13196,159,20,20,http://localhost:8081/issues.json,350,0,0
1592058174807,213,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-20,,true,,511,246,20,20,http://localhost:8081/issues/583.json,0,0,0
1592058174785,252,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,1185,163,20,20,http://localhost:8081/issues/591.json,252,0,0
1592058174814,233,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,1185,163,20,20,http://localhost:8081/issues/592.json,233,0,0
1592058174810,250,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-16,text,true,,1185,163,20,20,http://localhost:8081/issues/593.json,250,0,0
1592058174863,201,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,1185,163,20,20,http://localhost:8081/issues/594.json,201,0,0
1592058174892,208,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-4,,true,,511,246,20,20,http://localhost:8081/issues/587.json,0,0,0
1592058174889,215,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,1197,428,20,20,http://localhost:8081/issues.json,215,0,0
1592058174901,207,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-8,,true,,928,354,20,20,http://localhost:8081/issues/590.json,0,0,0
1592058174866,244,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,13172,159,20,20,http://localhost:8081/issues.json,243,0,1
1592058174880,234,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,13172,159,20,20,http://localhost:8081/issues.json,233,0,0
1592058174843,288,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-7,,true,,928,354,20,20,http://localhost:8081/issues/589.json,0,0,0
1592058174962,185,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,1185,163,20,20,http://localhost:8081/issues/596.json,185,0,0
1592058174927,239,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-19,text,true,,1197,428,20,20,http://localhost:8081/issues.json,239,0,0
1592058174943,236,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-15,text,true,,1185,163,20,20,http://localhost:8081/issues/595.json,236,0,0
1592058174972,213,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-17,text,true,,13184,159,20,20,http://localhost:8081/issues.json,213,0,1
1592058174934,272,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,13159,159,20,20,http://localhost:8081/issues.json,272,0,0
1592058175002,217,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,13159,159,20,20,http://localhost:8081/issues.json,217,0,0
1592058175008,216,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-5,,true,,511,246,20,20,http://localhost:8081/issues/588.json,0,0,0
1592058175012,212,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,1197,428,20,20,http://localhost:8081/issues.json,212,0,0
1592058175037,212,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-9,,true,,928,354,20,20,http://localhost:8081/issues/591.json,0,0,0
1592058174985,268,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-18,text,true,,1185,163,20,20,http://localhost:8081/issues/597.json,268,0,0
1592058175047,234,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-2,,true,,928,354,20,20,http://localhost:8081/issues/592.json,0,0,0
1592058175064,221,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-1,,true,,928,354,20,20,http://localhost:8081/issues/594.json,0,0,0
1592058175104,186,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,1185,163,20,20,http://localhost:8081/issues/598.json,186,0,0
1592058175020,280,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-20,text,true,,13134,159,20,20,http://localhost:8081/issues.json,280,0,0
1592058175060,242,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-16,,true,,928,354,20,20,http://localhost:8081/issues/593.json,0,0,0
1592058175108,229,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-8,,true,,511,246,20,20,http://localhost:8081/issues/590.json,0,0,0
1592058175114,231,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,1197,428,20,20,http://localhost:8081/issues.json,231,0,0
1592058175131,229,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-7,,true,,511,246,20,20,http://localhost:8081/issues/589.json,0,0,0
1592058175100,263,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13195,159,20,20,http://localhost:8081/issues.json,263,0,1
1592058175167,206,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-19,text,true,,1185,163,20,20,http://localhost:8081/issues/599.json,206,0,0
1592058175110,283,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,1197,428,20,20,http://localhost:8081/issues.json,283,0,0
1592058175148,247,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-3,,true,,928,354,20,20,http://localhost:8081/issues/596.json,0,0,0
1592058175186,232,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-17,text,true,,1197,428,20,20,http://localhost:8081/issues.json,232,0,0
1592058175206,219,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,1197,428,20,20,http://localhost:8081/issues.json,219,0,0
1592058175219,211,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,1197,428,20,20,http://localhost:8081/issues.json,211,0,0
1592058175179,264,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-15,,true,,928,354,20,20,http://localhost:8081/issues/595.json,0,0,0
1592058175224,252,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,1185,163,20,20,http://localhost:8081/issues/600.json,252,0,0
1592058175282,203,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-2,,true,,511,246,20,20,http://localhost:8081/issues/592.json,0,0,0
1592058175253,239,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-18,,true,,928,354,20,20,http://localhost:8081/issues/597.json,0,0,0
1592058175285,222,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-1,,true,,511,246,20,20,http://localhost:8081/issues/594.json,0,0,0
1592058175249,273,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-9,,true,,511,246,20,20,http://localhost:8081/issues/591.json,0,0,0
1592058175290,237,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-11,,true,,928,354,20,20,http://localhost:8081/issues/598.json,0,0,0
1592058175301,231,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-20,text,true,,1197,428,20,20,http://localhost:8081/issues.json,231,0,0
1592058175302,254,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-16,,true,,511,246,20,20,http://localhost:8081/issues/593.json,0,0,0
1592058175224,332,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,13130,159,20,20,http://localhost:8081/issues.json,332,0,1
1592058175346,227,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,1185,163,20,20,http://localhost:8081/issues/601.json,227,0,0
1592058175343,250,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,13158,159,20,20,http://localhost:8081/issues.json,250,0,0
1592058175394,199,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,1185,163,20,20,http://localhost:8081/issues/602.json,199,0,0
1592058175373,233,UpdateIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-19,,true,,928,354,20,20,http://localhost:8081/issues/599.json,0,0,0
1592058175364,245,CreateIssueRedmine,201,Created,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,1197,428,20,20,http://localhost:8081/issues.json,245,0,0
1592058175395,229,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-3,,true,,511,246,20,20,http://localhost:8081/issues/596.json,0,0,0
1592058175418,206,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-17,text,true,,1185,163,20,20,http://localhost:8081/issues/603.json,206,0,0
1592058175426,207,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,1185,163,20,20,http://localhost:8081/issues/604.json,207,0,0
1592058175360,295,GetListIssuesRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,13171,159,20,20,http://localhost:8081/issues.json,295,0,0
1592058175492,177,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-18,,true,,511,246,20,20,http://localhost:8081/issues/597.json,0,0,0
1592058175430,239,GetIssueRedmine,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,1185,163,20,20,http://localhost:8081/issues/605.json,239,0,0
1592058175443,253,DeleteIssueRedmine,204,No Content,bzm - Concurrency Thread Group-ThreadStarter 1-15,,true,,511,246,20,20,http://localhost:8081/issues/595.json,0,0,0
